Graph	Algorithm	Seed	Solution	Time
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-6	7	214	1
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-6	8	211	0
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-6	9	212	0
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-8	1	209	0
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-8	10	216	0
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-8	2	215	1
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-8	3	206	0
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-8	4	204	1
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-8	5	218	1
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-8	6	208	1
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-8	7	214	0
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-8	8	210	1
erdos_renyi_n_75_c_9_seed_20.edges	FASDC-8	9	214	0
erdos_renyi_n_75_c_9_seed_20.edges	RED+Greedy	1	215	0
erdos_renyi_n_75_c_9_seed_20.edges	RED+Greedy	10	215	0
erdos_renyi_n_75_c_9_seed_20.edges	RED+Greedy	2	218	0
erdos_renyi_n_75_c_9_seed_20.edges	RED+Greedy	3	219	0
erdos_renyi_n_75_c_9_seed_20.edges	RED+Greedy	4	215	0
erdos_renyi_n_75_c_9_seed_20.edges	RED+Greedy	5	216	0
erdos_renyi_n_75_c_9_seed_20.edges	RED+Greedy	6	215	0
erdos_renyi_n_75_c_9_seed_20.edges	RED+Greedy	7	216	0
erdos_renyi_n_75_c_9_seed_20.edges	RED+Greedy	8	219	0
erdos_renyi_n_75_c_9_seed_20.edges	RED+Greedy	9	221	0
erdos_renyi_n_75_c_9_seed_20.edges	REDstar+Greedy	1	215	0
erdos_renyi_n_75_c_9_seed_20.edges	REDstar+Greedy	10	215	0
erdos_renyi_n_75_c_9_seed_20.edges	REDstar+Greedy	2	218	0
erdos_renyi_n_75_c_9_seed_20.edges	REDstar+Greedy	3	219	0
erdos_renyi_n_75_c_9_seed_20.edges	REDstar+Greedy	4	215	0
erdos_renyi_n_75_c_9_seed_20.edges	REDstar+Greedy	5	216	0
erdos_renyi_n_75_c_9_seed_20.edges	REDstar+Greedy	6	215	0
erdos_renyi_n_75_c_9_seed_20.edges	REDstar+Greedy	7	216	0
erdos_renyi_n_75_c_9_seed_20.edges	REDstar+Greedy	8	219	0
erdos_renyi_n_75_c_9_seed_20.edges	REDstar+Greedy	9	221	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+Greedy	1	215	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+Greedy	10	215	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+Greedy	2	218	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+Greedy	3	219	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+Greedy	4	215	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+Greedy	5	216	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+Greedy	6	215	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+Greedy	7	216	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+Greedy	8	219	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+Greedy	9	221	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+chain+Greedy	1	215	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+chain+Greedy	10	215	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+chain+Greedy	2	218	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+chain+Greedy	3	219	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+chain+Greedy	4	215	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+chain+Greedy	5	216	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+chain+Greedy	6	215	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+chain+Greedy	7	216	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+chain+Greedy	8	219	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+2cyc+chain+Greedy	9	221	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+Greedy	1	215	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+Greedy	10	216	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+Greedy	2	215	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+Greedy	3	218	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+Greedy	4	217	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+Greedy	5	219	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+Greedy	6	215	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+Greedy	7	220	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+Greedy	8	217	0
erdos_renyi_n_75_c_9_seed_20.edges	scc+Greedy	9	215	0
erdos_renyi_n_75_c_9_seed_21.edges	Greedy	1	212	0
erdos_renyi_n_75_c_9_seed_21.edges	Greedy	10	212	0
erdos_renyi_n_75_c_9_seed_21.edges	Greedy	2	208	0
erdos_renyi_n_75_c_9_seed_21.edges	Greedy	3	213	0
erdos_renyi_n_75_c_9_seed_21.edges	Greedy	4	209	0
erdos_renyi_n_75_c_9_seed_21.edges	Greedy	5	213	0
erdos_renyi_n_75_c_9_seed_21.edges	Greedy	6	208	0
erdos_renyi_n_75_c_9_seed_21.edges	Greedy	7	210	0
erdos_renyi_n_75_c_9_seed_21.edges	Greedy	8	218	0
erdos_renyi_n_75_c_9_seed_21.edges	Greedy	9	212	0
erdos_renyi_n_75_c_9_seed_21.edges	HCS+Greedy	1	212	0
erdos_renyi_n_75_c_9_seed_21.edges	HCS+Greedy	10	208	0
erdos_renyi_n_75_c_9_seed_21.edges	HCS+Greedy	2	207	0
erdos_renyi_n_75_c_9_seed_21.edges	HCS+Greedy	3	207	0
erdos_renyi_n_75_c_9_seed_21.edges	HCS+Greedy	4	207	0
erdos_renyi_n_75_c_9_seed_21.edges	HCS+Greedy	5	207	0
erdos_renyi_n_75_c_9_seed_21.edges	HCS+Greedy	6	211	0
erdos_renyi_n_75_c_9_seed_21.edges	HCS+Greedy	7	207	0
erdos_renyi_n_75_c_9_seed_21.edges	HCS+Greedy	8	204	0
erdos_renyi_n_75_c_9_seed_21.edges	HCS+Greedy	9	210	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-12	1	206	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-12	10	209	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-12	2	206	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-12	3	206	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-12	4	204	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-12	5	203	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-12	6	206	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-12	7	204	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-12	8	205	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-12	9	205	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-16	1	208	2
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-16	10	205	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-16	2	202	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-16	3	208	2
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-16	4	208	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-16	5	207	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-16	6	209	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-16	7	203	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-16	8	206	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-16	9	209	2
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-24	1	202	3
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-24	10	204	3
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-24	2	205	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-24	3	209	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-24	4	210	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-24	5	207	2
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-24	6	205	3
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-24	7	211	3
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-24	8	205	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-24	9	206	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-2	1	191	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-2	10	198	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-2	2	197	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-2	3	193	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-2	4	195	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-2	5	196	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-2	6	193	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-2	7	189	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-2	8	193	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-2	9	194	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-32	1	204	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-32	10	207	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-32	2	208	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-32	3	204	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-32	4	208	2
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-32	5	205	2
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-32	6	206	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-32	7	207	2
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-32	8	203	3
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-32	9	209	3
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-3	1	185	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-3	10	198	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-3	2	191	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-3	3	192	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-3	4	194	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-3	5	198	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-3	6	197	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-3	7	189	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-3	8	191	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-3	9	189	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-48	1	211	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-48	10	206	2
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-48	2	208	4
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-48	3	208	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-48	4	210	4
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-48	5	206	4
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-48	6	210	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-48	7	211	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-48	8	211	2
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-48	9	211	4
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-4	1	193	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-4	10	198	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-4	2	190	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-4	3	193	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-4	4	196	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-4	5	196	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-4	6	200	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-4	7	191	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-4	8	194	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-4	9	192	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-6	1	202	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-6	10	194	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-6	2	203	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-6	3	193	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-6	4	195	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-6	5	203	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-6	6	199	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-6	7	196	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-6	8	196	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-6	9	195	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-8	1	206	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-8	10	210	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-8	2	206	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-8	3	202	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-8	4	200	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-8	5	210	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-8	6	202	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-8	7	199	0
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-8	8	200	1
erdos_renyi_n_75_c_9_seed_21.edges	SimFASDC-8	9	200	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-12	1	206	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-12	10	209	2
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-12	2	205	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-12	3	206	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-12	4	204	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-12	5	203	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-12	6	206	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-12	7	204	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-12	8	205	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-12	9	205	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-16	1	208	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-16	10	202	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-16	2	202	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-16	3	208	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-16	4	208	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-16	5	209	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-16	6	210	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-16	7	203	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-16	8	204	2
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-16	9	209	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-24	1	202	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-24	10	204	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-24	2	205	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-24	3	210	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-24	4	210	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-24	5	207	2
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-24	6	205	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-24	7	211	2
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-24	8	205	3
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-24	9	206	3
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-2	1	190	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-2	10	197	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-2	2	196	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-2	3	192	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-2	4	195	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-2	5	196	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-2	6	192	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-2	7	189	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-2	8	192	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-2	9	193	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-32	1	204	3
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-32	10	207	2
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-32	2	208	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-32	3	204	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-32	4	208	3
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-32	5	205	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-32	6	206	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-32	7	207	3
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-32	8	203	2
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-32	9	209	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-3	1	185	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-3	10	198	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-3	2	191	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-3	3	189	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-3	4	194	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-3	5	198	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-3	6	197	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-3	7	189	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-3	8	191	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-3	9	189	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-48	1	212	4
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-48	10	208	4
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-48	2	207	4
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-48	3	208	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-48	4	211	3
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-48	5	206	4
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-48	6	207	4
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-48	7	212	4
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-48	8	209	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-48	9	211	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-4	1	193	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-4	10	197	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-4	2	190	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-4	3	193	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-4	4	196	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-4	5	196	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-4	6	198	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-4	7	191	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-4	8	194	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-4	9	192	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-6	1	202	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-6	10	194	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-6	2	203	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-6	3	193	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-6	4	196	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-6	5	203	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-6	6	199	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-6	7	196	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-6	8	196	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-6	9	195	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-8	1	206	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-8	10	210	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-8	2	206	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-8	3	199	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-8	4	200	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-8	5	210	0
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-8	6	202	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-8	7	199	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-8	8	200	1
erdos_renyi_n_75_c_9_seed_21.edges	FASDC-8	9	200	1
erdos_renyi_n_75_c_9_seed_21.edges	RED+Greedy	1	207	0
erdos_renyi_n_75_c_9_seed_21.edges	RED+Greedy	10	215	0
erdos_renyi_n_75_c_9_seed_21.edges	RED+Greedy	2	215	0
erdos_renyi_n_75_c_9_seed_21.edges	RED+Greedy	3	206	0
erdos_renyi_n_75_c_9_seed_21.edges	RED+Greedy	4	211	0
erdos_renyi_n_75_c_9_seed_21.edges	RED+Greedy	5	207	0
erdos_renyi_n_75_c_9_seed_21.edges	RED+Greedy	6	211	0
erdos_renyi_n_75_c_9_seed_21.edges	RED+Greedy	7	211	0
erdos_renyi_n_75_c_9_seed_21.edges	RED+Greedy	8	207	0
erdos_renyi_n_75_c_9_seed_21.edges	RED+Greedy	9	210	0
erdos_renyi_n_75_c_9_seed_21.edges	REDstar+Greedy	1	207	0
erdos_renyi_n_75_c_9_seed_21.edges	REDstar+Greedy	10	215	0
erdos_renyi_n_75_c_9_seed_21.edges	REDstar+Greedy	2	215	0
erdos_renyi_n_75_c_9_seed_21.edges	REDstar+Greedy	3	206	0
erdos_renyi_n_75_c_9_seed_21.edges	REDstar+Greedy	4	211	0
erdos_renyi_n_75_c_9_seed_21.edges	REDstar+Greedy	5	207	0
erdos_renyi_n_75_c_9_seed_21.edges	REDstar+Greedy	6	211	0
erdos_renyi_n_75_c_9_seed_21.edges	REDstar+Greedy	7	211	0
erdos_renyi_n_75_c_9_seed_21.edges	REDstar+Greedy	8	207	0
erdos_renyi_n_75_c_9_seed_21.edges	REDstar+Greedy	9	210	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+Greedy	1	207	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+Greedy	10	215	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+Greedy	2	215	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+Greedy	3	206	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+Greedy	4	211	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+Greedy	5	207	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+Greedy	6	211	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+Greedy	7	211	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+Greedy	8	207	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+Greedy	9	210	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+chain+Greedy	1	207	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+chain+Greedy	10	215	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+chain+Greedy	2	215	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+chain+Greedy	3	206	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+chain+Greedy	4	211	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+chain+Greedy	5	207	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+chain+Greedy	6	211	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+chain+Greedy	7	211	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+chain+Greedy	8	207	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+2cyc+chain+Greedy	9	210	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+Greedy	1	212	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+Greedy	10	212	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+Greedy	2	208	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+Greedy	3	213	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+Greedy	4	209	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+Greedy	5	213	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+Greedy	6	208	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+Greedy	7	210	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+Greedy	8	218	0
erdos_renyi_n_75_c_9_seed_21.edges	scc+Greedy	9	212	0
erdos_renyi_n_75_c_9_seed_22.edges	Greedy	1	220	0
erdos_renyi_n_75_c_9_seed_22.edges	Greedy	10	213	0
erdos_renyi_n_75_c_9_seed_22.edges	Greedy	2	221	0
erdos_renyi_n_75_c_9_seed_22.edges	Greedy	3	219	0
erdos_renyi_n_75_c_9_seed_22.edges	Greedy	4	216	0
erdos_renyi_n_75_c_9_seed_22.edges	Greedy	5	220	0
erdos_renyi_n_75_c_9_seed_22.edges	Greedy	6	218	0
erdos_renyi_n_75_c_9_seed_22.edges	Greedy	7	218	0
erdos_renyi_n_75_c_9_seed_22.edges	Greedy	8	218	0
erdos_renyi_n_75_c_9_seed_22.edges	Greedy	9	218	0
erdos_renyi_n_75_c_9_seed_22.edges	HCS+Greedy	1	220	0
erdos_renyi_n_75_c_9_seed_22.edges	HCS+Greedy	10	219	0
erdos_renyi_n_75_c_9_seed_22.edges	HCS+Greedy	2	219	0
erdos_renyi_n_75_c_9_seed_22.edges	HCS+Greedy	3	215	0
erdos_renyi_n_75_c_9_seed_22.edges	HCS+Greedy	4	214	0
erdos_renyi_n_75_c_9_seed_22.edges	HCS+Greedy	5	220	0
erdos_renyi_n_75_c_9_seed_22.edges	HCS+Greedy	6	214	0
erdos_renyi_n_75_c_9_seed_22.edges	HCS+Greedy	7	218	0
erdos_renyi_n_75_c_9_seed_22.edges	HCS+Greedy	8	219	0
erdos_renyi_n_75_c_9_seed_22.edges	HCS+Greedy	9	222	0
erdos_renyi_n_75_c_9_seed_22.edges	SimFASDC-12	1	210	0
erdos_renyi_n_75_c_9_seed_22.edges	SimFASDC-12	10	209	0
erdos_renyi_n_75_c_9_seed_22.edges	SimFASDC-12	2	207	1
erdos_renyi_n_75_c_9_seed_22.edges	SimFASDC-12	3	209	1
erdos_renyi_n_75_c_9_seed_22.edges	SimFASDC-12	4	210	1
erdos_renyi_n_75_c_9_seed_22.edges	SimFASDC-12	5	209	1
erdos_renyi_n_75_c_9_seed_22.edges	SimFASDC-12	6	211	1
erdos_renyi_n_75_c_9_seed_22.edges	SimFASDC-12	7	211	0
