Graph	Algorithm	RandomSeed	Solution	Time
Amazon0505	SimFASDC-16	5	2316392	10777
Amazon0505	SimFASDC-16	6	2317478	10763
Amazon0505	SimFASDC-16	7	2318137	10821
Amazon0505	SimFASDC-16	8	2317040	10877
Amazon0505	SimFASDC-16	9	2318557	10966
Amazon0505	SimFASDC-24	1	2318596	13872
Amazon0505	SimFASDC-24	10	2316862	13638
Amazon0505	SimFASDC-24	2	2318724	13627
Amazon0505	SimFASDC-24	3	2317703	13561
Amazon0505	SimFASDC-24	4	2316041	13472
Amazon0505	SimFASDC-24	5	2317833	13818
Amazon0505	SimFASDC-24	6	2317702	13415
Amazon0505	SimFASDC-24	7	2318952	13740
Amazon0505	SimFASDC-24	8	2317636	13600
Amazon0505	SimFASDC-24	9	2319334	13691
Amazon0505	SimFASDC-2	1	2310132	5653
Amazon0505	SimFASDC-2	10	2307607	5640
Amazon0505	SimFASDC-2	2	2309688	5671
Amazon0505	SimFASDC-2	3	2308947	5651
Amazon0505	SimFASDC-2	4	2307119	5657
Amazon0505	SimFASDC-2	5	2308646	5432
Amazon0505	SimFASDC-2	6	2309864	5631
Amazon0505	SimFASDC-2	7	2310054	5626
Amazon0505	SimFASDC-2	8	2309217	5579
Amazon0505	SimFASDC-2	9	2311705	5691
Amazon0505	SimFASDC-32	1	2319295	16220
Amazon0505	SimFASDC-32	10	2317121	16308
Amazon0505	SimFASDC-32	2	2318760	16431
Amazon0505	SimFASDC-32	3	2317925	16403
Amazon0505	SimFASDC-32	4	2315944	16133
Amazon0505	SimFASDC-32	5	2318001	16684
Amazon0505	SimFASDC-32	6	2318147	16554
Amazon0505	SimFASDC-32	7	2319556	16561
Amazon0505	SimFASDC-32	8	2317769	16994
Amazon0505	SimFASDC-32	9	2320103	16481
Amazon0505	SimFASDC-3	1	2307856	5991
Amazon0505	SimFASDC-3	10	2305352	5963
Amazon0505	SimFASDC-3	2	2306983	6073
Amazon0505	SimFASDC-3	3	2306569	6008
Amazon0505	SimFASDC-3	4	2304604	5973
Amazon0505	SimFASDC-3	5	2306461	5998
Amazon0505	SimFASDC-3	6	2306937	5958
Amazon0505	SimFASDC-3	7	2307165	5911
Amazon0505	SimFASDC-3	8	2307155	5995
Amazon0505	SimFASDC-3	9	2308982	5951
Amazon0505	SimFASDC-48	1	2318960	21892
Amazon0505	SimFASDC-48	10	2317595	22454
Amazon0505	SimFASDC-48	2	2319546	22418
Amazon0505	SimFASDC-48	3	2318046	21907
Amazon0505	SimFASDC-48	4	2316567	22067
Amazon0505	SimFASDC-48	5	2318441	22827
Amazon0505	SimFASDC-48	6	2318689	22810
Amazon0505	SimFASDC-48	7	2319901	22024
Amazon0505	SimFASDC-48	8	2318309	22130
Amazon0505	SimFASDC-48	9	2320064	22047
Amazon0505	SimFASDC-4	1	2307592	6185
Amazon0505	SimFASDC-4	10	2305335	6285
Amazon0505	SimFASDC-4	2	2307080	6170
Amazon0505	SimFASDC-4	3	2306113	6191
Amazon0505	SimFASDC-4	4	2304388	6301
Amazon0505	SimFASDC-4	5	2306273	6285
Amazon0505	SimFASDC-4	6	2306918	6207
Amazon0505	SimFASDC-4	7	2307189	6257
Amazon0505	SimFASDC-4	8	2306441	6154
Amazon0505	SimFASDC-4	9	2308258	6369
Amazon0505	SimFASDC-6	1	2311797	7037
Amazon0505	SimFASDC-6	10	2309697	7038
Amazon0505	SimFASDC-6	2	2311674	7049
Amazon0505	SimFASDC-6	3	2310536	7150
Amazon0505	SimFASDC-6	4	2308622	7187
Amazon0505	SimFASDC-6	5	2310269	7141
Amazon0505	SimFASDC-6	6	2310927	7047
Amazon0505	SimFASDC-6	7	2311274	7088
Amazon0505	SimFASDC-6	8	2310810	7023
Amazon0505	SimFASDC-6	9	2311740	7214
Amazon0505	SimFASDC-8	1	2314407	7861
Amazon0505	SimFASDC-8	10	2311878	7745
Amazon0505	SimFASDC-8	2	2313954	7744
Amazon0505	SimFASDC-8	3	2312819	7999
Amazon0505	SimFASDC-8	4	2311732	7754
Amazon0505	SimFASDC-8	5	2312895	7742
Amazon0505	SimFASDC-8	6	2313569	7792
Amazon0505	SimFASDC-8	7	2313922	7921
Amazon0505	SimFASDC-8	8	2313258	7775
Amazon0505	SimFASDC-8	9	2314731	7741
Amazon0505	FASDC-12	1	2313767	14669
Amazon0505	FASDC-12	10	2312169	13902
Amazon0505	FASDC-12	2	2313813	13312
Amazon0505	FASDC-12	3	2312723	15429
Amazon0505	FASDC-12	4	2311037	15363
Amazon0505	FASDC-12	5	2312919	15033
Amazon0505	FASDC-12	6	2313492	14823
Amazon0505	FASDC-12	7	2314152	13728
Amazon0505	FASDC-12	8	2312969	13384
Amazon0505	FASDC-12	9	2314767	15693
Amazon0505	FASDC-16	1	2314725	19261
Amazon0505	FASDC-16	10	2313514	18260
Amazon0505	FASDC-16	2	2314708	17875
Amazon0505	FASDC-16	3	2314348	16179
Amazon0505	FASDC-16	4	2312932	16333
Amazon0505	FASDC-16	5	2313917	18051
Amazon0505	FASDC-16	6	2314495	17538
Amazon0505	FASDC-16	7	2315734	18597
Amazon0505	FASDC-16	8	2314222	17693
Amazon0505	FASDC-16	9	2315952	15969
Amazon0505	FASDC-24	1	2316318	20464
Amazon0505	FASDC-24	10	2314735	22387
Amazon0505	FASDC-24	2	2316503	23260
Amazon0505	FASDC-24	3	2315265	23235
Amazon0505	FASDC-24	4	2313100	23621
Amazon0505	FASDC-24	5	2315683	23349
Amazon0505	FASDC-24	6	2316061	20264
Amazon0505	FASDC-24	7	2317128	21479
Amazon0505	FASDC-24	8	2315229	23334
Amazon0505	FASDC-24	9	2317079	24293
Amazon0505	FASDC-2	1	2303712	7702
Amazon0505	FASDC-2	10	2301884	7612
Amazon0505	FASDC-2	2	2303631	6909
Amazon0505	FASDC-2	3	2302391	7151
Amazon0505	FASDC-2	4	2300795	7833
Amazon0505	FASDC-2	5	2302193	8020
Amazon0505	FASDC-2	6	2303460	7631
Amazon0505	FASDC-2	7	2303665	7660
Amazon0505	FASDC-2	8	2302911	7677
Amazon0505	FASDC-2	9	2304880	7103
Amazon0505	FASDC-32	1	2316984	26713
Amazon0505	FASDC-32	10	2315579	27933
Amazon0505	FASDC-32	2	2317272	28417
Amazon0505	FASDC-32	3	2315878	29651
Amazon0505	FASDC-32	4	2314172	29821
Amazon0505	FASDC-32	5	2315802	25297
Amazon0505	FASDC-32	6	2316457	26440
Amazon0505	FASDC-32	7	2317861	28873
Amazon0505	FASDC-32	8	2316031	28289
Amazon0505	FASDC-32	9	2317929	29432
Amazon0505	FASDC-3	1	2302787	7503
Amazon0505	FASDC-3	10	2300681	8230
Amazon0505	FASDC-3	2	2302648	8604
Amazon0505	FASDC-3	3	2301269	8234
Amazon0505	FASDC-3	4	2300501	8386
Amazon0505	FASDC-3	5	2301414	8042
Amazon0505	FASDC-3	6	2302392	7437
Amazon0505	FASDC-3	7	2303171	8234
Amazon0505	FASDC-3	8	2302070	8141
Amazon0505	FASDC-3	9	2303712	8283
Amazon0505	FASDC-48	1	2317614	40844
Amazon0505	FASDC-48	10	2315609	34328
Amazon0505	FASDC-48	2	2317431	39443
Amazon0505	FASDC-48	3	2316513	40080
Amazon0505	FASDC-48	4	2314706	38881
Amazon0505	FASDC-48	5	2316529	39547
Amazon0505	FASDC-48	6	2317302	39164
Amazon0505	FASDC-48	7	2317526	35133
Amazon0505	FASDC-48	8	2316706	35133
Amazon0505	FASDC-48	9	2318339	40226
Amazon0505	FASDC-4	1	2304068	9065
Amazon0505	FASDC-4	10	2301410	8810
Amazon0505	FASDC-4	2	2303431	8767
Amazon0505	FASDC-4	3	2301823	8766
Amazon0505	FASDC-4	4	2300891	8261
Amazon0505	FASDC-4	5	2302425	8441
Amazon0505	FASDC-4	6	2302779	8229
Amazon0505	FASDC-4	7	2304181	8141
Amazon0505	FASDC-4	8	2302945	8831
Amazon0505	FASDC-4	9	2304434	8864
Amazon0505	FASDC-6	1	2307908	10461
Amazon0505	FASDC-6	10	2305997	10092
Amazon0505	FASDC-6	2	2308102	9413
Amazon0505	FASDC-6	3	2306935	10147
Amazon0505	FASDC-6	4	2305203	10875
Amazon0505	FASDC-6	5	2306996	10692
Amazon0505	FASDC-6	6	2307812	10283
Amazon0505	FASDC-6	7	2308447	9366
Amazon0505	FASDC-6	8	2306867	9187
Amazon0505	FASDC-6	9	2308609	9813
Amazon0505	FASDC-8	1	2310768	11965
Amazon0505	FASDC-8	10	2308999	12159
Amazon0505	FASDC-8	2	2310616	12217
Amazon0505	FASDC-8	3	2309961	12363
Amazon0505	FASDC-8	4	2308119	10917
Amazon0505	FASDC-8	5	2309672	10997
Amazon0505	FASDC-8	6	2310440	11775
Amazon0505	FASDC-8	7	2311796	12358
Amazon0505	FASDC-8	8	2309646	12054
Amazon0505	FASDC-8	9	2311745	11921
Amazon0505	RED+Greedy	1	2402864	3815
Amazon0505	RED+Greedy	10	2400318	3946
Amazon0505	RED+Greedy	2	2402571	3849
Amazon0505	RED+Greedy	3	2401136	3932
Amazon0505	RED+Greedy	4	2399904	3891
Amazon0505	RED+Greedy	5	2402112	3935
Amazon0505	RED+Greedy	6	2402831	3900
Amazon0505	RED+Greedy	7	2403895	3980
Amazon0505	RED+Greedy	8	2401885	3922
Amazon0505	RED+Greedy	9	2404251	3705
Amazon0505	REDstar+Greedy	1	2393998	5187
Amazon0505	REDstar+Greedy	10	2391554	5261
Amazon0505	REDstar+Greedy	2	2393893	5288
Amazon0505	REDstar+Greedy	3	2392116	5507
Amazon0505	REDstar+Greedy	4	2391174	5487
Amazon0505	REDstar+Greedy	5	2393097	5497
Amazon0505	REDstar+Greedy	6	2393816	5217
Amazon0505	REDstar+Greedy	7	2394990	5246
Amazon0505	REDstar+Greedy	8	2393011	5184
Amazon0505	REDstar+Greedy	9	2395282	5468
Amazon0505	scc+2cyc+Greedy	1	2410562	3636
Amazon0505	scc+2cyc+Greedy	10	2407634	3803
Amazon0505	scc+2cyc+Greedy	2	2409576	3691
Amazon0505	scc+2cyc+Greedy	3	2408556	3684
Amazon0505	scc+2cyc+Greedy	4	2407144	3829
Amazon0505	scc+2cyc+Greedy	5	2409301	3817
Amazon0505	scc+2cyc+Greedy	6	2409894	3725
Amazon0505	scc+2cyc+Greedy	7	2411574	3777
Amazon0505	scc+2cyc+Greedy	8	2409185	3755
Amazon0505	scc+2cyc+Greedy	9	2410980	3834
Amazon0505	scc+2cyc+chain+Greedy	1	2409710	3798
Amazon0505	scc+2cyc+chain+Greedy	10	2407153	3817
Amazon0505	scc+2cyc+chain+Greedy	2	2408742	3693
Amazon0505	scc+2cyc+chain+Greedy	3	2407874	3675
Amazon0505	scc+2cyc+chain+Greedy	4	2406442	3784
Amazon0505	scc+2cyc+chain+Greedy	5	2408733	3742
Amazon0505	scc+2cyc+chain+Greedy	6	2409217	3723
Amazon0505	scc+2cyc+chain+Greedy	7	2410971	3832
Amazon0505	scc+2cyc+chain+Greedy	8	2408358	3784
Amazon0505	scc+2cyc+chain+Greedy	9	2410445	3783
Amazon0505	scc+Greedy	1	2521503	4063
Amazon0505	scc+Greedy	10	2518279	4077
Amazon0505	scc+Greedy	2	2519515	4118
Amazon0505	scc+Greedy	3	2518869	4061
Amazon0505	scc+Greedy	4	2517845	4187
Amazon0505	scc+Greedy	5	2520078	4188
Amazon0505	scc+Greedy	6	2520177	4161
Amazon0505	scc+Greedy	7	2520676	4226
Amazon0505	scc+Greedy	8	2520588	4121
Amazon0505	scc+Greedy	9	2521500	4210
Amazon0601	Greedy	1	2580677	1905
Amazon0601	Greedy	10	2580045	1933
Amazon0601	Greedy	2	2581391	1923
Amazon0601	Greedy	3	2580979	1860
Amazon0601	Greedy	4	2581488	1970
Amazon0601	Greedy	5	2582388	1769
Amazon0601	Greedy	6	2581521	1935
Amazon0601	Greedy	7	2582377	1945
Amazon0601	Greedy	8	2580906	1964
Amazon0601	Greedy	9	2582654	1923
Amazon0601	HCS+Greedy	1	2564647	7729
Amazon0601	HCS+Greedy	10	2563845	7673
Amazon0601	HCS+Greedy	2	2565072	8520
Amazon0601	HCS+Greedy	3	2564716	6608
Amazon0601	HCS+Greedy	4	2565574	7671
Amazon0601	HCS+Greedy	5	2566321	7742
Amazon0601	HCS+Greedy	6	2565693	7548
Amazon0601	HCS+Greedy	7	2566119	8134
Amazon0601	HCS+Greedy	8	2564662	8314
Amazon0601	HCS+Greedy	9	2566047	7656
Amazon0601	SimFASDC-12	1	2373277	9290
Amazon0601	SimFASDC-12	10	2372878	9151
Amazon0601	SimFASDC-12	2	2373620	9209
Amazon0601	SimFASDC-12	3	2373587	9178
Amazon0601	SimFASDC-12	4	2372427	9192
Amazon0601	SimFASDC-12	5	2373065	9179
Amazon0601	SimFASDC-12	6	2373060	9138
Amazon0601	SimFASDC-12	7	2373947	8219
Amazon0601	SimFASDC-12	8	2372178	9251
Amazon0601	SimFASDC-12	9	2374269	9271
Amazon0601	SimFASDC-16	1	2374524	10873
Amazon0601	SimFASDC-16	10	2373999	10594
Amazon0601	SimFASDC-16	2	2374734	10638
Amazon0601	SimFASDC-16	3	2374422	10663
Amazon0601	SimFASDC-16	4	2373289	10343
Amazon0601	SimFASDC-16	5	2374405	10385
Amazon0601	SimFASDC-16	6	2374105	10683
Amazon0601	SimFASDC-16	7	2375187	10862
Amazon0601	SimFASDC-16	8	2373195	10700
Amazon0601	SimFASDC-16	9	2375889	10546
Amazon0601	SimFASDC-24	1	2375337	13779
Amazon0601	SimFASDC-24	10	2374809	13353
Amazon0601	SimFASDC-24	2	2376138	13325
Amazon0601	SimFASDC-24	3	2375138	13214
Amazon0601	SimFASDC-24	4	2374352	13538
Amazon0601	SimFASDC-24	5	2375313	13435
Amazon0601	SimFASDC-24	6	2375142	13437
Amazon0601	SimFASDC-24	7	2375910	13364
Amazon0601	SimFASDC-24	8	2374162	13558
Amazon0601	SimFASDC-24	9	2376468	13658
Amazon0601	SimFASDC-2	1	2366397	5629
Amazon0601	SimFASDC-2	10	2365921	5644
Amazon0601	SimFASDC-2	2	2367124	5646
Amazon0601	SimFASDC-2	3	2367003	5634
Amazon0601	SimFASDC-2	4	2365936	5684
Amazon0601	SimFASDC-2	5	2367004	5639
Amazon0601	SimFASDC-2	6	2366197	5660
Amazon0601	SimFASDC-2	7	2368075	5718
Amazon0601	SimFASDC-2	8	2366663	5642
Amazon0601	SimFASDC-2	9	2368220	5550
Amazon0601	SimFASDC-32	1	2376005	16155
Amazon0601	SimFASDC-32	10	2375108	15745
Amazon0601	SimFASDC-32	2	2376090	13468
Amazon0601	SimFASDC-32	3	2375825	15814
Amazon0601	SimFASDC-32	4	2374867	11611
Amazon0601	SimFASDC-32	5	2375442	15240
Amazon0601	SimFASDC-32	6	2375283	16069
Amazon0601	SimFASDC-32	7	2376332	13361
Amazon0601	SimFASDC-32	8	2374276	16006
Amazon0601	SimFASDC-32	9	2376739	15638
Amazon0601	SimFASDC-3	1	2364399	4905
Amazon0601	SimFASDC-3	10	2363016	5877
Amazon0601	SimFASDC-3	2	2364349	5764
Amazon0601	SimFASDC-3	3	2364228	5878
Amazon0601	SimFASDC-3	4	2363404	4709
Amazon0601	SimFASDC-3	5	2365004	5785
Amazon0601	SimFASDC-3	6	2364125	5841
Amazon0601	SimFASDC-3	7	2365003	5684
Amazon0601	SimFASDC-3	8	2363991	4450
Amazon0601	SimFASDC-3	9	2365079	5889
Amazon0601	SimFASDC-48	1	2376169	21232
Amazon0601	SimFASDC-48	10	2375626	21124
Amazon0601	SimFASDC-48	2	2376596	21355
Amazon0601	SimFASDC-48	3	2375816	21140
Amazon0601	SimFASDC-48	4	2375079	15140
Amazon0601	SimFASDC-48	5	2375557	20980
Amazon0601	SimFASDC-48	6	2375451	19910
Amazon0601	SimFASDC-48	7	2376503	20136
Amazon0601	SimFASDC-48	8	2374840	21026
Amazon0601	SimFASDC-48	9	2377333	21081
Amazon0601	SimFASDC-4	1	2364269	6340
Amazon0601	SimFASDC-4	10	2362431	6067
Amazon0601	SimFASDC-4	2	2364338	6232
Amazon0601	SimFASDC-4	3	2363970	6077
Amazon0601	SimFASDC-4	4	2362811	6066
Amazon0601	SimFASDC-4	5	2364715	6167
Amazon0601	SimFASDC-4	6	2363578	4712
Amazon0601	SimFASDC-4	7	2364361	5995
Amazon0601	SimFASDC-4	8	2363780	6132
Amazon0601	SimFASDC-4	9	2365389	6013
Amazon0601	SimFASDC-6	1	2368046	5312
Amazon0601	SimFASDC-6	10	2367717	6834
Amazon0601	SimFASDC-6	2	2368867	6874
Amazon0601	SimFASDC-6	3	2368306	6989
Amazon0601	SimFASDC-6	4	2367285	6869
Amazon0601	SimFASDC-6	5	2368337	6636
Amazon0601	SimFASDC-6	6	2368222	6758
Amazon0601	SimFASDC-6	7	2368834	6947
Amazon0601	SimFASDC-6	8	2367664	5286
Amazon0601	SimFASDC-6	9	2369861	6784
Amazon0601	SimFASDC-8	1	2371185	7440
Amazon0601	SimFASDC-8	10	2370612	7432
Amazon0601	SimFASDC-8	2	2371018	7623
Amazon0601	SimFASDC-8	3	2370374	7643
Amazon0601	SimFASDC-8	4	2369454	7698
Amazon0601	SimFASDC-8	5	2371072	7524
Amazon0601	SimFASDC-8	6	2370300	7440
Amazon0601	SimFASDC-8	7	2370874	7581
Amazon0601	SimFASDC-8	8	2369317	7832
Amazon0601	SimFASDC-8	9	2372355	7526
Amazon0601	FASDC-12	1	2370023	16287
Amazon0601	FASDC-12	10	2370033	12972
Amazon0601	FASDC-12	2	2370947	15621
Amazon0601	FASDC-12	3	2370243	15229
Amazon0601	FASDC-12	4	2369500	14897
Amazon0601	FASDC-12	5	2370110	14899
Amazon0601	FASDC-12	6	2370447	13787
Amazon0601	FASDC-12	7	2370793	13740
Amazon0601	FASDC-12	8	2369244	15030
Amazon0601	FASDC-12	9	2371553	14818
Amazon0601	FASDC-16	1	2371708	17229
Amazon0601	FASDC-16	10	2371645	17112
Amazon0601	FASDC-16	2	2372444	16719
Amazon0601	FASDC-16	3	2371667	15793
Amazon0601	FASDC-16	4	2371220	17665
Amazon0601	FASDC-16	5	2371587	17819
Amazon0601	FASDC-16	6	2371536	17979
Amazon0601	FASDC-16	7	2372328	17957
Amazon0601	FASDC-16	8	2370660	15978
Amazon0601	FASDC-16	9	2373006	16248
Amazon0601	FASDC-24	1	2373528	22680
Amazon0601	FASDC-24	10	2372454	22900
Amazon0601	FASDC-24	2	2373730	23826
Amazon0601	FASDC-24	3	2373257	23563
Amazon0601	FASDC-24	4	2372137	20593
Amazon0601	FASDC-24	5	2372890	20961
Amazon0601	FASDC-24	6	2372900	23262
Amazon0601	FASDC-24	7	2373269	23584
Amazon0601	FASDC-24	8	2372051	23130
Amazon0601	FASDC-24	9	2374171	22816
Amazon0601	FASDC-2	1	2360464	7350
Amazon0601	FASDC-2	10	2360035	6658
Amazon0601	FASDC-2	2	2360968	7897
Amazon0601	FASDC-2	3	2360398	7532
Amazon0601	FASDC-2	4	2359863	7590
Amazon0601	FASDC-2	5	2360996	7540
Amazon0601	FASDC-2	6	2360099	7052
Amazon0601	FASDC-2	7	2361758	6982
Amazon0601	FASDC-2	8	2360131	7470
Amazon0601	FASDC-2	9	2361928	7509
Amazon0601	FASDC-32	1	2374017	27996
Amazon0601	FASDC-32	10	2373247	28806
Amazon0601	FASDC-32	2	2374306	26436
Amazon0601	FASDC-32	3	2373827	25932
Amazon0601	FASDC-32	4	2372598	28566
Amazon0601	FASDC-32	5	2373241	28875
Amazon0601	FASDC-32	6	2373501	28735
Amazon0601	FASDC-32	7	2374262	28119
Amazon0601	FASDC-32	8	2372588	25413
Amazon0601	FASDC-32	9	2375117	25833
Amazon0601	FASDC-3	1	2360183	8113
Amazon0601	FASDC-3	10	2359014	7933
Amazon0601	FASDC-3	2	2360424	8497
Amazon0601	FASDC-3	3	2359758	8125
Amazon0601	FASDC-3	4	2359087	7474
Amazon0601	FASDC-3	5	2360065	7277
Amazon0601	FASDC-3	6	2359345	8498
Amazon0601	FASDC-3	7	2360850	8332
Amazon0601	FASDC-3	8	2359093	9431
Amazon0601	FASDC-3	9	2361020	8122
Amazon0601	FASDC-48	1	2374799	34626
Amazon0601	FASDC-48	10	2373716	34741
Amazon0601	FASDC-48	2	2375278	40663
Amazon0601	FASDC-48	3	2374235	39314
Amazon0601	FASDC-48	4	2373296	39161
Amazon0601	FASDC-48	5	2373930	39675
Amazon0601	FASDC-48	6	2373601	34082
Amazon0601	FASDC-48	7	2374729	34761
Amazon0601	FASDC-48	8	2372689	39542
Amazon0601	FASDC-48	9	2375641	39382
Amazon0601	FASDC-4	1	2360731	9123
Amazon0601	FASDC-4	10	2359464	8772
Amazon0601	FASDC-4	2	2360976	8324
Amazon0601	FASDC-4	3	2360341	8016
Amazon0601	FASDC-4	4	2359662	8837
Amazon0601	FASDC-4	5	2360836	8899
Amazon0601	FASDC-4	6	2359357	8791
Amazon0601	FASDC-4	7	2361198	8739
Amazon0601	FASDC-4	8	2359660	8818
Amazon0601	FASDC-4	9	2361697	8079
Amazon0601	FASDC-6	1	2364967	9759
Amazon0601	FASDC-6	10	2364430	9917
Amazon0601	FASDC-6	2	2365457	10656
Amazon0601	FASDC-6	3	2365367	10230
Amazon0601	FASDC-6	4	2363707	10505
Amazon0601	FASDC-6	5	2364931	9511
Amazon0601	FASDC-6	6	2363909	9306
Amazon0601	FASDC-6	7	2365674	10170
Amazon0601	FASDC-6	8	2363992	10208
Amazon0601	FASDC-6	9	2365786	10184
Amazon0601	FASDC-8	1	2367722	12742
Amazon0601	FASDC-8	10	2366729	10453
Amazon0601	FASDC-8	2	2367662	11805
Amazon0601	FASDC-8	3	2367970	12118
Amazon0601	FASDC-8	4	2366320	11827
Amazon0601	FASDC-8	5	2367478	11985
Amazon0601	FASDC-8	6	2367331	11763
Amazon0601	FASDC-8	7	2368422	11164
Amazon0601	FASDC-8	8	2366457	10915
Amazon0601	FASDC-8	9	2368738	11976
Amazon0601	RED+Greedy	1	2459684	3909
Amazon0601	RED+Greedy	10	2457255	3919
Amazon0601	RED+Greedy	2	2458653	3867
Amazon0601	RED+Greedy	3	2459612	3890
Amazon0601	RED+Greedy	4	2458225	3807
Amazon0601	RED+Greedy	5	2459053	3937
Amazon0601	RED+Greedy	6	2458554	3957
Amazon0601	RED+Greedy	7	2460037	3875
Amazon0601	RED+Greedy	8	2458917	3903
Amazon0601	RED+Greedy	9	2459969	4091
Amazon0601	REDstar+Greedy	1	2450099	5590
Amazon0601	REDstar+Greedy	10	2449268	4893
Amazon0601	REDstar+Greedy	2	2450029	5546
Amazon0601	REDstar+Greedy	3	2450666	5295
Amazon0601	REDstar+Greedy	4	2449033	5048
Amazon0601	REDstar+Greedy	5	2449965	5167
Amazon0601	REDstar+Greedy	6	2449443	5225
Amazon0601	REDstar+Greedy	7	2450996	5312
Amazon0601	REDstar+Greedy	8	2449750	5324
Amazon0601	REDstar+Greedy	9	2451366	5212
Amazon0601	scc+2cyc+Greedy	1	2467657	3771
Amazon0601	scc+2cyc+Greedy	10	2464670	3713
Amazon0601	scc+2cyc+Greedy	2	2466313	3680
Amazon0601	scc+2cyc+Greedy	3	2466537	3791
Amazon0601	scc+2cyc+Greedy	4	2465859	3719
Amazon0601	scc+2cyc+Greedy	5	2466685	3751
Amazon0601	scc+2cyc+Greedy	6	2466764	3825
Amazon0601	scc+2cyc+Greedy	7	2467989	3745
Amazon0601	scc+2cyc+Greedy	8	2467041	3709
Amazon0601	scc+2cyc+Greedy	9	2467200	3615
Amazon0601	scc+2cyc+chain+Greedy	1	2466460	3695
Amazon0601	scc+2cyc+chain+Greedy	10	2463650	3755
Amazon0601	scc+2cyc+chain+Greedy	2	2465479	3777
Amazon0601	scc+2cyc+chain+Greedy	3	2465413	3938
Amazon0601	scc+2cyc+chain+Greedy	4	2465085	3754
Amazon0601	scc+2cyc+chain+Greedy	5	2465854	3786
Amazon0601	scc+2cyc+chain+Greedy	6	2465956	3713
Amazon0601	scc+2cyc+chain+Greedy	7	2467201	3753
Amazon0601	scc+2cyc+chain+Greedy	8	2466068	3645
Amazon0601	scc+2cyc+chain+Greedy	9	2466276	3747
Amazon0601	scc+Greedy	1	2577470	4144
Amazon0601	scc+Greedy	10	2576659	4289
Amazon0601	scc+Greedy	2	2577850	4260
Amazon0601	scc+Greedy	3	2577471	4235
Amazon0601	scc+Greedy	4	2578130	4206
Amazon0601	scc+Greedy	5	2579041	4235
Amazon0601	scc+Greedy	6	2578053	4201
Amazon0601	scc+Greedy	7	2578916	4288
Amazon0601	scc+Greedy	8	2577523	4248
Amazon0601	scc+Greedy	9	2579699	4265
Email-EuAll	Greedy	1	179639	115
Email-EuAll	Greedy	10	179742	110
Email-EuAll	Greedy	2	180000	113
Email-EuAll	Greedy	3	179644	111
Email-EuAll	Greedy	4	179684	114
Email-EuAll	Greedy	5	179742	113
Email-EuAll	Greedy	6	179920	115
Email-EuAll	Greedy	7	179166	109
Email-EuAll	Greedy	8	179225	117
Email-EuAll	Greedy	9	179701	112
Email-EuAll	HCS+Greedy	1	176078	552
Email-EuAll	HCS+Greedy	10	175827	615
Email-EuAll	HCS+Greedy	2	176171	609
Email-EuAll	HCS+Greedy	3	176032	558
Email-EuAll	HCS+Greedy	4	175819	621
Email-EuAll	HCS+Greedy	5	175893	547
Email-EuAll	HCS+Greedy	6	176078	583
Email-EuAll	HCS+Greedy	7	175639	602
Email-EuAll	HCS+Greedy	8	175475	588
Email-EuAll	HCS+Greedy	9	175814	581
Email-EuAll	SimFASDC-12	1	149894	729
Email-EuAll	SimFASDC-12	10	149640	730
Email-EuAll	SimFASDC-12	2	149741	731
Email-EuAll	SimFASDC-12	3	149644	731
Email-EuAll	SimFASDC-12	4	149527	731
Email-EuAll	SimFASDC-12	5	149436	734
Email-EuAll	SimFASDC-12	6	149348	727
Email-EuAll	SimFASDC-12	7	150021	721
Email-EuAll	SimFASDC-12	8	149280	727
Email-EuAll	SimFASDC-12	9	149776	746
Email-EuAll	SimFASDC-16	1	150167	773
Email-EuAll	SimFASDC-16	10	149697	779
Email-EuAll	SimFASDC-16	2	149956	766
Email-EuAll	SimFASDC-16	3	149837	789
Email-EuAll	SimFASDC-16	4	149639	718
Email-EuAll	SimFASDC-16	5	149689	767
Email-EuAll	SimFASDC-16	6	149574	705
Email-EuAll	SimFASDC-16	7	149990	704
Email-EuAll	SimFASDC-16	8	149309	1018
Email-EuAll	SimFASDC-16	9	149882	788
Email-EuAll	SimFASDC-24	1	150330	1019
Email-EuAll	SimFASDC-24	10	149865	830
Email-EuAll	SimFASDC-24	2	150153	861
Email-EuAll	SimFASDC-24	3	150115	868
Email-EuAll	SimFASDC-24	4	149694	763
Email-EuAll	SimFASDC-24	5	149852	883
Email-EuAll	SimFASDC-24	6	149851	874
Email-EuAll	SimFASDC-24	7	150243	857
Email-EuAll	SimFASDC-24	8	149406	773
Email-EuAll	SimFASDC-24	9	150239	833
Email-EuAll	SimFASDC-2	1	148512	656
Email-EuAll	SimFASDC-2	10	148008	651
Email-EuAll	SimFASDC-2	2	148455	652
Email-EuAll	SimFASDC-2	3	148106	640
Email-EuAll	SimFASDC-2	4	148223	651
Email-EuAll	SimFASDC-2	5	148224	661
Email-EuAll	SimFASDC-2	6	148295	639
Email-EuAll	SimFASDC-2	7	148356	632
Email-EuAll	SimFASDC-2	8	147656	651
Email-EuAll	SimFASDC-2	9	148520	634
Email-EuAll	SimFASDC-32	1	150218	900
Email-EuAll	SimFASDC-32	10	149945	892
Email-EuAll	SimFASDC-32	2	150230	918
Email-EuAll	SimFASDC-32	3	150050	967
Email-EuAll	SimFASDC-32	4	149824	913
Email-EuAll	SimFASDC-32	5	149809	1132
Email-EuAll	SimFASDC-32	6	149857	921
